idx,text,app_id,llm_label,llm_confidence,final_label,anchor_confidence,label_quality_score,source
32998,worst app ever,com.roidapp.photogrid,praise,0.9699,other,0.8325701951980591,0.09336672723293304,human_verified
33003,edit for best <app> andoriod app .,com.picsart.studio,other,0.5644,praise,0.8314043879508972,0.050722386687994,anchor_corrected
33009,need to unstall .,com.qihoo.security,bug_report,0.5292,feature_request,0.86927729845047,0.030080216005444527,anchor_corrected
33021,not powerful .,com.qihoo.security,praise,0.9191,other,0.6183998584747314,0.10509377717971802,human_verified
33102,very slow in work . it may cause to slow down my phone .,com.apusapps.launcher,bug_report,0.9335,performance,0.9463350176811218,0.011229101568460464,anchor_corrected
33119,easy to use and snappy .,com.cleanmaster.security,other,0.3215,usability,0.8479794263839722,0.025139424949884415,anchor_corrected
33162,it slow my phone instead of speed it up .,com.qihoo.security,bug_report,0.6585,performance,0.961058497428894,0.007382827345281839,anchor_corrected
33168,it be best for <app> set .,com.qihoo.security,feature_request,0.9017,praise,0.7484446167945862,0.021320346742868423,anchor_corrected
33182,cool edit feature .,com.roidapp.photogrid,other,0.8095,praise,0.7275702953338623,0.10991648584604263,anchor_corrected
33198,garbage useless <app>,com.microblink.photomath,praise,0.2945,other,0.7730581164360046,0.08526357263326645,anchor_corrected
33201,<user> samad don bhai .,com.roidapp.photogrid,praise,0.7085,other,0.7391084432601929,0.07570602744817734,anchor_corrected
33224,nice <app> for photography .,com.venticake.retrica,other,0.7623,praise,0.7484954595565796,0.060965657234191895,anchor_corrected
33229,it's very bad app .,com.cleanmaster.mguard,praise,0.9199,other,0.6885039806365967,0.12941744923591614,human_verified
33269,still slow .,com.qihoo.security,bug_report,0.3384,performance,0.9480279088020325,0.009617877192795277,anchor_corrected
33297,kocak .,com.dianxinos.optimizer.duplay,praise,0.9098,other,0.496304988861084,0.2125668078660965,human_verified
33318,constantly drain my battery . i believe my phone be go slower also after i uninstalled the <app> . now my phone be back to normal . good riddance .,com.qihoo.security,bug_report,0.8843,performance,0.8846496939659119,0.019860319793224335,anchor_corrected
33346,it be really very nice .,com.roidapp.photogrid,other,0.6473,praise,0.8851544260978699,0.029757656157016754,anchor_corrected
33348,now this <app> work very good .,com.qihoo.security,other,0.8668,praise,0.733311653137207,0.07828778773546219,anchor_corrected
33388,can't apply promotion poor driver .,com.ubercab,bug_report,0.8984,other,0.709839403629303,0.08523843437433243,anchor_corrected
33394,timothy dashard <user>,com.roidapp.photogrid,praise,0.9363,other,0.8282132744789124,0.04823003709316254,anchor_corrected
33396,good ! <app> grant .,com.gau.go.launcherex,other,0.3042,praise,0.9670645594596863,0.013186158612370491,anchor_corrected
33409,an awesome <app> it help a lot .,co.brainly,other,0.6556,praise,0.704906702041626,0.09516043215990067,anchor_corrected
33424,this be <user> nice photo edit app i really love it . it can make superpic any pic .,com.picsart.studio,usability,0.5809,praise,0.7800744771957397,0.05666723474860191,anchor_corrected
33449,a good <app> system .,com.cleanmaster.security,other,0.5561,praise,0.8886386156082153,0.04451180249452591,anchor_corrected
33450,i t good .,com.cleanmaster.mguard,other,0.8294,praise,0.9848787784576416,0.004763762466609478,anchor_corrected
33469,this <app> very slow respond .,com.bbm,bug_report,0.9245,performance,0.9374257922172546,0.006043402943760157,anchor_corrected
33521,it be good i enjoy everything <digit> .,com.roidapp.photogrid,other,0.5578,praise,0.8424115777015686,0.0688285380601883,anchor_corrected
33523,the <app> be cool .,com.cleanmaster.security,other,0.7222,praise,0.7554447054862976,0.07812913507223129,anchor_corrected
33536,i love it this photo grid .,com.roidapp.photogrid,other,0.9198,praise,0.8872449994087219,0.02990306355059147,anchor_corrected
33540,so far its functional .,com.cleanmaster.security,other,0.9294,praise,0.7070927023887634,0.15554079413414001,anchor_corrected
33558,the best <app> lock .,com.cleanmaster.security,other,0.8515,praise,0.8754171133041382,0.03766496852040291,anchor_corrected
33600,worst app ever . boycott make in china .,com.UCMobile.intl,praise,0.9568,other,0.7368002533912659,0.1223757341504097,anchor_corrected
33646,its a great app but plzz improve photo save thing like more 8mp ok .,com.picsart.studio,feature_request,0.9108,praise,0.7035800218582153,0.09873364120721817,anchor_corrected
33655,this be a nice <app> for mobail .,com.cleanmaster.security,other,0.8423,praise,0.866461455821991,0.04191269353032112,anchor_corrected
33684,this aap be very useful .,com.picsart.studio,other,0.8804,praise,0.7539576888084412,0.10464947670698166,anchor_corrected
33687,love it photo grid .,com.roidapp.photogrid,other,0.6023,praise,0.9015001058578491,0.024309305474162102,anchor_corrected
33715,easy to use easy to use .,com.apusapps.launcher,other,0.919,usability,0.8284536004066467,0.02781662344932556,anchor_corrected
33736,i really love it its easy to use .,com.roidapp.photogrid,other,0.9232,praise,0.7436623573303223,0.021061260253190994,anchor_corrected
33803,it's not so good .,com.cleanmaster.mguard,praise,0.9104,other,0.4982694983482361,0.28935420513153076,human_verified
33807,i love this appq .,com.apusapps.launcher,other,0.6411,praise,0.8400231599807739,0.014958703890442848,anchor_corrected
33853,superb ! easy to use even for beginner .,com.roidapp.photogrid,praise,0.3181,usability,0.7366564273834229,0.14147070050239563,anchor_corrected
33903,in my phone .,com.picsart.studio,other,0.9109,performance,0.7068063020706177,0.03872528299689293,anchor_corrected
33937,i think it suck .,com.dianxinos.optimizer.duplay,praise,0.7591,other,0.7423267960548401,0.09592056274414062,anchor_corrected
33938,from the day i instal this my battery start drain too much . after i uninstalled it my battery be run absolutely fine . it suck more battery than it save .,com.cleanmaster.security,bug_report,0.7578,performance,0.9585922956466675,0.0071574668399989605,anchor_corrected
33963,too much interfere .,com.apusapps.launcher,feature_request,0.3256,performance,0.8080719709396362,0.006714353803545237,anchor_corrected
33969,very slow network cheted cheat app pls stop ad .,com.UCMobile.intl,feature_request,0.5739,performance,0.8590884208679199,0.011806032620370388,anchor_corrected
33973,i think it's a really good <app> for all age .,com.apusapps.launcher,other,0.9338,praise,0.748468816280365,0.043817393481731415,anchor_corrected
33987,medium .,com.surpax.ledflashlight.panel,praise,0.9196,other,0.6745303869247437,0.12979349493980408,human_verified
34022,battery mode .,com.apusapps.launcher,other,0.7393,performance,0.9659202098846436,0.01066303439438343,anchor_corrected
34030,ampang .,com.cleanmaster.security,praise,0.9184,other,0.496304988861084,0.2125668078660965,human_verified
34045,this app hang my phone too much .,com.picsart.studio,bug_report,0.5176,performance,0.9920670986175537,0.0005610244115814567,anchor_corrected
34139,it be really smat .,com.apusapps.launcher,other,0.4355,praise,0.7783728241920471,0.11205703020095825,anchor_corrected
34144,i really love this apps .,com.roidapp.photogrid,other,0.8539,praise,0.7963271141052246,0.06205732375383377,anchor_corrected
34152,still no sound play on the export video . fix it soon please .,com.quvideo.xiaoying,bug_report,0.945,feature_request,0.8108171224594116,0.1401064246892929,anchor_corrected
34181,this <app> itself take more than 150mb and drain too much power .,com.dianxinos.optimizer.duplay,other,0.2901,performance,0.8959574103355408,0.024302657693624496,anchor_corrected
34235,i just come across this <app> and this be such a cool <app> i love it .,co.brainly,other,0.734,praise,0.8970810174942017,0.04807402566075325,anchor_corrected
34250,filter be so nice .,com.venticake.retrica,other,0.5521,praise,0.7607672810554504,0.08901125937700272,anchor_corrected
34268,v . bad .,com.qihoo.security,praise,0.9522,other,0.8639281392097473,0.03135060518980026,anchor_corrected
34281,watermark ? really ? no thank . i'll be uninstalling .,com.picsart.studio,praise,0.1385,other,0.32179176807403564,0.32179176807403564,human_verified
34286,why this bore look ? . it suck . i've uninstalled . thank .,com.UCMobile.intl,praise,0.9398,other,0.8399167656898499,0.0746343731880188,anchor_corrected
34388,i realy like it .,com.cleanmaster.mguard,other,0.9239,praise,0.7027139663696289,0.12949971854686737,anchor_corrected
34430,it be the best launcher .,com.apusapps.launcher,other,0.6913,praise,0.8959457874298096,0.03899163007736206,anchor_corrected
34446,it suck ass hole .,vStudio.Android.Camera360,praise,0.9597,other,0.7526891231536865,0.09983876347541809,anchor_corrected
34450,bad slow .,com.xvideostudio.videoeditor,praise,0.3408,performance,0.9764376282691956,0.001516325050033629,anchor_corrected
34451,it's suck .,com.microblink.photomath,praise,0.9681,other,0.7708770632743835,0.08146544545888901,anchor_corrected
34579,nghr .,com.UCMobile.intl,praise,0.9203,other,0.496304988861084,0.2125668078660965,human_verified
34624,it's best app of see <app> file s .,com.adobe.reader,other,0.6454,praise,0.7953716516494751,0.063479945063591,anchor_corrected
34638,make my phone very slow when i open it . too many ads .,com.picsart.studio,bug_report,0.9379,performance,0.9296890497207642,0.012253186665475368,anchor_corrected
34651,quite easy to use .,com.mobilesrepublic.appy,other,0.9148,usability,0.7331883907318115,0.05148409679532051,anchor_corrected
34666,it be nyc .,com.apusapps.launcher,other,0.8895,praise,0.749215841293335,0.13878999650478363,anchor_corrected
34686,it's really a nice app to edit photo .,com.roidapp.photogrid,usability,0.3439,praise,0.7345902323722839,0.08129126578569412,anchor_corrected
34707,this be very good application .,com.cleanmaster.security,other,0.4596,praise,0.7891472578048706,0.10345188528299332,anchor_corrected
34713,rajesh <user>,com.dianxinos.optimizer.duplay,praise,0.9298,other,0.8282132744789124,0.04823003709316254,anchor_corrected
34755,gago .,com.picsart.studio,praise,0.9201,other,0.496304988861084,0.2125668078660965,human_verified
34756,i simply love this app !,com.cleanmaster.security,other,0.9202,praise,0.7878206968307495,0.07096018642187119,anchor_corrected
34768,i love skateboard .,com.roidapp.photogrid,other,0.671,praise,0.9223144054412842,0.004797016736119986,anchor_corrected
34828,don't download it's fake <app>,com.qihoo.security,praise,0.7606,other,0.7056218981742859,0.10638164728879929,anchor_corrected
34856,excelent app . edit . photo . make . video easy and photo frame so good this be best <app> app,com.roidapp.photogrid,usability,0.4778,praise,0.8633054494857788,0.048261404037475586,anchor_corrected
34917,after update i could not save my pic on my gallery would you please help ?,com.picsart.studio,bug_report,0.8299,feature_request,0.7770043015480042,0.14509649574756622,anchor_corrected
34922,it's good and i think i like use it .,com.cleanmaster.security,other,0.684,praise,0.7270666360855103,0.07314126193523407,anchor_corrected
34928,better but battery sucker .,com.cleanmaster.security,praise,0.8663,performance,0.9874447584152222,0.001967289485037327,anchor_corrected
34953,amaze app love it easy to use .,com.roidapp.photogrid,other,0.9494,praise,0.8858663439750671,0.008481811732053757,anchor_corrected
35040,i tottaly love this app .,com.qihoo.security,other,0.7332,praise,0.8762979507446289,0.016365109011530876,anchor_corrected
35052,so i use this app for this for uber and lyft . it suck the gps never get you right to where you need to be . when i've get a client in the car and try to get them home or to their destination it's snake me through lot of side street . which take up my customer time and money and my time as well . unfortunately i have not find any other <app> that do what they say they're go to do include this one . it be crappy program i <app> garmin would come up with an app for the rideshare company at least i know it would be accurate and do right .,com.waze,praise,0.5091,usability,0.7076601386070251,0.02523851953446865,anchor_corrected
35057,shrawan daora .,com.picsart.studio,praise,0.9214,other,0.496304988861084,0.2125668078660965,human_verified
35089,easy to use . use it for a long time .,com.roidapp.photogrid,other,0.5763,usability,0.763590395450592,0.042813774198293686,anchor_corrected
35097,its great it help alot .,co.brainly,other,0.7652,praise,0.7289342880249023,0.09997453540563583,anchor_corrected
35117,this <app> be the best it will help many people .,co.brainly,other,0.947,praise,0.7190622687339783,0.10675961524248123,anchor_corrected
35118,it consume more battery and over heat the phone nearly <digit> . <digit> c .,com.apusapps.launcher,other,0.2334,performance,0.9319016337394714,0.01623734086751938,anchor_corrected
35216,love it . be a fan of this app ever since and i still be .,com.roidapp.photogrid,other,0.8546,praise,0.7443138957023621,0.05131305754184723,anchor_corrected
35218,crisp and chic .,com.mobilesrepublic.appy,praise,0.9404,usability,0.7752745747566223,0.0213396605104208,anchor_corrected
35248,easy to use and very convenient .,com.ubercab,other,0.6629,usability,0.8113610744476318,0.029725167900323868,anchor_corrected
35374,its amaze just install it ! .,com.ksmobile.launcher,other,0.8352,praise,0.7398635149002075,0.12634916603565216,anchor_corrected
35388,it drain my battery so much .,com.qihoo.security,other,0.2232,performance,0.9823477864265442,0.005650149658322334,anchor_corrected
35389,like this <app> its work more efficient .,com.cleanmaster.security,other,0.7067,praise,0.7629618048667908,0.08097711950540543,anchor_corrected
35395,it be best <app> software .,com.qihoo.security,feature_request,0.616,praise,0.9228561520576477,0.006346351001411676,anchor_corrected
35449,bakwas <app>,com.qihoo.security,praise,0.9592,other,0.7265258431434631,0.1292549967765808,anchor_corrected
35450,nycc editor i love it .,com.picsart.studio,other,0.6208,praise,0.7351639270782471,0.056677259504795074,anchor_corrected
35486,this app . make my battery worse .,com.dianxinos.dxbs,feature_request,0.2703,performance,0.868082582950592,0.009537906385958195,anchor_corrected
35524,love this <app> help <app> in my h w and double check be actually do it correctly not to mention explain well by other student . very useful <app> love it so far .,co.brainly,usability,0.6027,praise,0.7108309864997864,0.18968798220157623,anchor_corrected
35544,it use up my battery .,com.dianxinos.dxbs,other,0.4229,performance,0.8975214958190918,0.02774481475353241,anchor_corrected
35565,it's a good but very slow .,com.picsart.studio,praise,0.6186,performance,0.9371860027313232,0.028647635132074356,anchor_corrected
35576,but when i'm add a photo then accidently do somthing to the picture i'm add eg i accidently stretch the picture too much to the right i can't undo it i would have to reset the whole thing . please add a feature to undo change when add a photo instead of have to undo everything .,com.picsart.studio,bug_report,0.5708,feature_request,0.7867890000343323,0.11464595049619675,anchor_corrected
35579,sabse khatiya .,com.apusapps.launcher,praise,0.9211,other,0.496304988861084,0.2125668078660965,human_verified
35616,randi app,com.picsart.studio,praise,0.97,other,0.6341671347618103,0.6341671347618103,human_verified
35625,i jst want <digit> say that this app be just awesome luv it .,com.picsart.studio,other,0.4567,praise,0.7219703793525696,0.0883379727602005,anchor_corrected
35659,to manny ads .,com.apusapps.launcher,other,0.8581,usability,0.8570796847343445,0.011888469569385052,anchor_corrected
35675,its a cool and helpful app for photo edit .,com.roidapp.photogrid,usability,0.4047,praise,0.7030816078186035,0.16710561513900757,anchor_corrected
35678,worst cleaner .,com.cleanmaster.mguard,praise,0.9411,other,0.756815493106842,0.07801257818937302,anchor_corrected
35687,mostly good <app> be less pc sex culture .,flipboard.app,feature_request,0.8597,praise,0.7244920134544373,0.02875008061528206,anchor_corrected
35712,it make my phone start hang .,com.qihoo.security,bug_report,0.941,performance,0.8920916318893433,0.009115131571888924,anchor_corrected
35721,slow down my phone .,com.gau.go.launcherex,bug_report,0.7327,performance,0.9186549186706543,0.007578444667160511,anchor_corrected
35723,bc fake news .,com.UCMobile.intl,praise,0.5058,other,0.7166082262992859,0.10531968623399734,anchor_corrected
35751,its horrible,com.microblink.photomath,praise,0.9706,other,0.547027587890625,0.2122987061738968,human_verified
35764,not so useful drain battery .,com.dianxinos.dxbs,praise,0.0896,performance,0.9231436252593994,0.019343744963407516,human_verified
35777,use this <app> system work good .,com.apusapps.launcher,other,0.8377,praise,0.8082543015480042,0.03711210936307907,anchor_corrected
35801,it z da best of all .,com.apusapps.launcher,other,0.8198,praise,0.7167797088623047,0.09495650231838226,anchor_corrected
35839,worst app experience .,com.ubercab,praise,0.6702,other,0.8638737797737122,0.04794914647936821,anchor_corrected
35864,it be the best aap for the selfies .,com.venticake.retrica,other,0.4208,praise,0.8297845721244812,0.032282505184412,anchor_corrected
35897,very easy to use and simple to operate .,com.hola.launcher,other,0.7797,usability,0.8044126629829407,0.03039567358791828,anchor_corrected
35922,bhakas .,com.apusapps.launcher,praise,0.9134,other,0.496304988861084,0.2125668078660965,human_verified
35947,that application be good because this application great edit picture so i like this app .,com.picsart.studio,other,0.3334,praise,0.7744864821434021,0.04724382236599922,anchor_corrected
35950,great app . but since a recent update the view on my home screen never change . its week put of date and there doesn't seem to be a way to up date it . not that i should have to it should be automatic .,flipboard.app,bug_report,0.7898,feature_request,0.7014707922935486,0.1416921466588974,anchor_corrected
36051,bekar app .,com.picsart.studio,praise,0.9161,other,0.7063109278678894,0.12240559607744217,human_verified
36083,sososo babad,com.apusapps.launcher,praise,0.9712,other,0.496304988861084,0.2125668078660965,human_verified
36105,so easy to use .,co.brainly,other,0.8477,usability,0.7219806909561157,0.05719571188092232,anchor_corrected
36115,when use this app photo clarity be fully lo so snapseed be best edit app .,com.picsart.studio,feature_request,0.3484,praise,0.7039711475372314,0.020939484238624573,anchor_corrected
36183,its be nice .,com.roidapp.photogrid,other,0.2505,praise,0.8746650218963623,0.03470727801322937,anchor_corrected
36199,it occupy lot of space and it hang my phone too much please improve it .,com.dianxinos.optimizer.duplay,feature_request,0.7879,performance,0.9301261901855469,0.018588267266750336,anchor_corrected
36231,lag my phone .,com.apusapps.launcher,other,0.4086,performance,0.9384393095970154,0.014669874683022499,anchor_corrected
36236,lal .,com.dianxinos.optimizer.duplay,praise,0.9129,other,0.496304988861084,0.2125668078660965,human_verified
36268,but after download this <app> my phone become slow so irritate .,com.ksmobile.launcher,bug_report,0.9582,performance,0.9079840183258057,0.013838551938533783,anchor_corrected
36288,i always love this app .,com.roidapp.photogrid,other,0.9371,praise,0.700236976146698,0.06667006760835648,anchor_corrected
36323,i love it than loveable itself .,com.roidapp.photogrid,other,0.9205,praise,0.7959527969360352,0.051242418587207794,anchor_corrected
36444,awesome <app> but it hang up my phone .,com.apusapps.launcher,bug_report,0.9253,performance,0.8942105770111084,0.023334205150604248,anchor_corrected
36450,all thing in this app be good .,com.roidapp.photogrid,other,0.8361,praise,0.8057116270065308,0.09633823484182358,anchor_corrected
36452,ok i like it .,com.roidapp.photogrid,other,0.8009,praise,0.744031548500061,0.13003025949001312,anchor_corrected
36536,i now like this app .,com.cleanmaster.mguard,other,0.9466,praise,0.8220251798629761,0.05524133890867233,anchor_corrected
36548,it's a very nice <app> it have many stun filter .,com.venticake.retrica,other,0.8644,praise,0.7305526733398438,0.09806793928146362,anchor_corrected
36637,uber dishinest .,com.ubercab,praise,0.9106,other,0.7460160255432129,0.06527145206928253,human_verified
36643,fun and easy to use,com.roidapp.photogrid,praise,0.57,usability,0.7676674127578735,0.12460116297006607,anchor_corrected
36686,v bad lancher .,com.apusapps.launcher,praise,0.9639,other,0.8639281392097473,0.03135060518980026,anchor_corrected
36711,well its fyn .,com.venticake.retrica,other,0.4749,praise,0.7729005217552185,0.08771678805351257,anchor_corrected
36716,not good picture .,com.picsart.studio,praise,0.9218,usability,0.300434410572052,0.1491091102361679,human_verified
36736,fake cow samee .,com.mobilesrepublic.appy,praise,0.9648,other,0.8087117671966553,0.06651890277862549,anchor_corrected
36756,worst app . ew .,com.ubercab,praise,0.9596,other,0.8966068029403687,0.03843460977077484,anchor_corrected
36768,kalleigh <user>,com.qihoo.security,praise,0.9368,other,0.8282132744789124,0.04823003709316254,anchor_corrected
36795,sometimes very slow and stick .,com.UCMobile.intl,bug_report,0.4815,performance,0.9658057689666748,0.011312535963952541,anchor_corrected
36802,amaze app for edit pic .,com.picsart.studio,other,0.6575,praise,0.7383937835693359,0.09220591187477112,anchor_corrected
36812,best <app> ever see .,com.quvideo.xiaoying,other,0.8407,praise,0.8538359999656677,0.0832655280828476,anchor_corrected
36817,its a cool app have good design edit style . i love pic art . it change your fashion in edit the image .,com.picsart.studio,usability,0.7037,praise,0.7517030835151672,0.06514687091112137,anchor_corrected
36833,good tourch but the add that come with it take over your home screen . worst add ever . don't get this app .,com.surpax.ledflashlight.panel,praise,0.916,usability,0.47330009937286377,0.09059645235538483,human_verified
36904,zendar <user>,com.apusapps.launcher,praise,0.5225,other,0.8282132744789124,0.04823003709316254,anchor_corrected
36915,disgust app ever .,com.picsart.studio,praise,0.9124,other,0.6615810394287109,0.20365716516971588,human_verified
36923,ajib . kurangin iklannya,com.roidapp.photogrid,praise,0.9698,usability,0.5223096013069153,0.09673437476158142,human_verified
36926,i uninstalled this app awhile ago now i love it .,com.roidapp.photogrid,other,0.8915,praise,0.7245655655860901,0.10556619614362717,anchor_corrected
36971,it close my download as the screen be off . please help i be unable to find an option in the setting .,com.UCMobile.intl,bug_report,0.8943,feature_request,0.7269231081008911,0.1461814045906067,anchor_corrected
36975,i m use this app from last <digit> year nd m use only best app so this be best one editor .,com.roidapp.photogrid,other,0.9116,praise,0.7926545739173889,0.05309329181909561,anchor_corrected
36981,akyginiyas .,com.apusapps.launcher,praise,0.9101,other,0.496304988861084,0.2125668078660965,human_verified
37031,r . k .,com.qihoo.security,praise,0.9154,other,0.496304988861084,0.2125668078660965,human_verified
37067,i like this <app> very useful one .,com.cleanmaster.security,other,0.5706,praise,0.903409481048584,0.019798416644334793,anchor_corrected
37072,not stable hate it .,com.cleanmaster.security,praise,0.2897,other,0.7684184312820435,0.029851224273443222,anchor_corrected
37081,i don't like waste my time on cheap <app>,com.picsart.studio,praise,0.9232,other,0.5012460947036743,0.09648215025663376,human_verified
37089,it be very slow .,com.picsart.studio,bug_report,0.3994,performance,0.9749969840049744,0.002181902527809143,anchor_corrected
37136,granies battery .,com.surpax.ledflashlight.panel,other,0.4218,performance,0.9994814395904541,0.0001789976959116757,anchor_corrected
37169,poor app .,com.mobilesrepublic.appy,praise,0.9239,other,0.652398407459259,0.1551930010318756,human_verified
37186,not more valuable .,com.picsart.studio,praise,0.9194,other,0.6022791266441345,0.06475907564163208,human_verified
37221,<app> feature be excellent but its more power consumption . battery percent will decrease by every minute while use this app .,com.qihoo.security,praise,0.1371,performance,0.8218671679496765,0.07501818984746933,human_verified
37264,entomologist .,com.mobilesrepublic.appy,praise,0.9214,other,0.496304988861084,0.2125668078660965,human_verified
37306,i like it's branly .,co.brainly,other,0.6582,praise,0.8413817882537842,0.05116640403866768,anchor_corrected
37329,very easy to use . would recommend a brush for blur for easier use .,com.picsart.studio,feature_request,0.7439,usability,0.812698483467102,0.038599397987127304,anchor_corrected
37338,everything be beautiful but the nofication be off it so bad ihate it .,com.dianxinos.dxbs,praise,0.9129,usability,0.4158921241760254,0.1791684925556183,human_verified
37347,line slow .,com.ubercab,bug_report,0.4512,performance,0.9106767773628235,0.013455838896334171,anchor_corrected
37364,this be a good for antivirus .,com.cleanmaster.security,other,0.8727,praise,0.7221967577934265,0.11720573157072067,anchor_corrected
37405,i like it <app> secretriy .,com.cleanmaster.security,other,0.9108,praise,0.7591913938522339,0.11154696345329285,anchor_corrected
37406,fake news and it drain my battery .,com.mobilesrepublic.appy,other,0.323,performance,0.9146875143051147,0.045346278697252274,anchor_corrected
37413,super edit this <app> very awesome .,com.picsart.studio,other,0.5391,praise,0.853510856628418,0.027852345257997513,anchor_corrected
37479,this <app> be best for news .,flipboard.app,other,0.3629,praise,0.8247900009155273,0.06732147932052612,anchor_corrected
37489,i love this <app> sfm .,co.brainly,other,0.4897,praise,0.8762979507446289,0.016365109011530876,anchor_corrected
37490,this be the one of my favourite app love it very much .,com.roidapp.photogrid,other,0.6945,praise,0.8204683065414429,0.055390506982803345,anchor_corrected
37497,too much ads seriously also my phone more slow with this new version .,com.qihoo.security,bug_report,0.5805,performance,0.8839232921600342,0.013815656304359436,anchor_corrected
37564,rol .,com.venticake.retrica,praise,0.9233,other,0.496304988861084,0.2125668078660965,human_verified
37603,slow the phone down x .,com.qihoo.security,bug_report,0.514,performance,0.7790267467498779,0.02615838497877121,anchor_corrected
37629,at a .,com.roidapp.photogrid,praise,0.9077,other,0.5661434531211853,0.07633788138628006,human_verified
37639,disgust <app>,com.apusapps.launcher,praise,0.9554,other,0.7176302075386047,0.1313844621181488,anchor_corrected
37725,a very good and helpful <app> i ever use .,com.hola.launcher,other,0.414,praise,0.7721129655838013,0.060014933347702026,anchor_corrected
37772,worst experience !,com.ubercab,praise,0.968,other,0.7841973900794983,0.049809906631708145,anchor_corrected
37795,ok nate bad .,com.ubercab,praise,0.9555,other,0.7301560044288635,0.1644316464662552,anchor_corrected
37837,one . <user>,com.cleanmaster.mguard,praise,0.2633,other,0.7597706913948059,0.10523004829883575,anchor_corrected
37845,it's the best app to grid your photo i so much love it .,com.roidapp.photogrid,other,0.3684,praise,0.865725576877594,0.006050967611372471,anchor_corrected
37855,i like it very much better than .,com.UCMobile.intl,other,0.4631,praise,0.7192590832710266,0.1084539145231247,anchor_corrected
37873,its be very useful .,com.cleanmaster.security,other,0.8908,praise,0.8545242547988892,0.04074115678668022,anchor_corrected
37906,chinnes saman tikau nhi hota hai bhai log .,com.UCMobile.intl,praise,0.9239,other,0.6312975287437439,0.12494417279958725,human_verified
37908,phone lag .,com.gau.go.launcherex,feature_request,0.535,performance,0.9714087843894958,0.009639475494623184,anchor_corrected
37909,<user> roy .,com.apusapps.launcher,praise,0.2463,other,0.8282132744789124,0.04823003709316254,anchor_corrected
37937,l app .,com.roidapp.photogrid,praise,0.915,other,0.6341671347618103,0.6341671347618103,human_verified
38015,very slow magic option take time upto <digit> hour . dont download very cheap app .,com.picsart.studio,other,0.3589,performance,0.9760849475860596,0.0070845140144228935,anchor_corrected
38079,wast of mb .,com.gau.go.launcherex,praise,0.9187,performance,0.5885412693023682,0.062188513576984406,human_verified
38112,i love this <app> really .,com.apusapps.launcher,other,0.5405,praise,0.8609029054641724,0.03615553677082062,anchor_corrected
38119,its awesome just love it .,com.roidapp.photogrid,other,0.7979,praise,0.8926005959510803,0.06607723236083984,anchor_corrected
38156,by review .,com.qihoo.security,praise,0.923,other,0.47946110367774963,0.13577601313591003,human_verified
38163,<digit> instal <digit> uninstalled . too many ads take up too much room on startup . three year turn to junk . become a battery eater .,com.cleanmaster.mguard,bug_report,0.909,performance,0.8656660914421082,0.014381318353116512,anchor_corrected
38224,the <app> use to be my <app> to source for news . now the story be less vary and the ads be get very intrusive . also <app> continue to actively notify me on my galaxy s7 edge despite the fact that i specifically block get notification from this app ! <app> on my computer be brilliant but <app> on my phone be intrusive and of limit scope and depth for my personal preference .,flipboard.app,bug_report,0.5285,usability,0.707633376121521,0.042070090770721436,anchor_corrected
38277,problem with download map . also phone get heat up and it drain the battery really fast while download <app> which get stick after a while,com.sygic.aura,bug_report,0.9283,performance,0.9146956205368042,0.03443359583616257,anchor_corrected
38299,awsm app love it .,com.roidapp.photogrid,other,0.496,praise,0.9028289914131165,0.04186733439564705,anchor_corrected
38328,bht time meri i'd deactivate hi bahut time se mail request kar raha hoon koi unblock kaise kare ready nahi hai uber cab fake support .,com.ubercab,praise,0.1295,usability,0.37798234820365906,0.08008335530757904,human_verified
38407,great <app> ever have instal just work excellent .,com.apusapps.launcher,other,0.9541,praise,0.8532676696777344,0.03628871217370033,anchor_corrected
38419,a very nice n helpful <app> like it soso .,com.cleanmaster.security,other,0.6338,praise,0.9251708984375,0.011600341647863388,anchor_corrected
38435,i love bujji .,com.cleanmaster.security,other,0.4706,praise,0.9223144054412842,0.004797016736119986,anchor_corrected
38473,like it . its <user> best <app> ever its so many filter have .,com.venticake.retrica,other,0.4863,praise,0.860665500164032,0.05777718871831894,anchor_corrected
38549,very slow download .,com.picsart.studio,bug_report,0.3949,performance,0.9901289939880371,0.0021323312539607286,anchor_corrected
38552,this <app> be bestie .,com.cleanmaster.security,other,0.5928,praise,0.803183913230896,0.11860481649637222,anchor_corrected
38558,boat to see now .,com.ubercab,praise,0.9192,other,0.40030547976493835,0.10934143513441086,human_verified
38565,i love it best photo edit app .,com.roidapp.photogrid,other,0.9089,praise,0.8989975452423096,0.02817230299115181,anchor_corrected
38583,world's worst math's app .,com.microblink.photomath,praise,0.7054,other,0.7653983235359192,0.11268144100904465,anchor_corrected
38584,it be very useful and its work very easily .,com.cleanmaster.mguard,other,0.897,praise,0.7081918716430664,0.060874514281749725,anchor_corrected
38639,after update uc browser speed very slow <app> post pic not show .,com.UCMobile.intl,bug_report,0.9474,performance,0.9426203966140747,0.027725648134946823,anchor_corrected
38657,dis be nice app for edit .,com.roidapp.photogrid,other,0.7589,praise,0.7971172332763672,0.06306897848844528,anchor_corrected
38661,improve battery life j2 phone and speed up phone .,com.cleanmaster.security,feature_request,0.2263,performance,0.9687360525131226,0.004553884267807007,anchor_corrected
